freq,psd_x,psd_y,psd_z,psd_xyz
157.5,4.844e+03,3.569e+03,4.415e+02,8.855e+03
159.2,4.127e+03,2.794e+03,3.495e+02,7.270e+03
160.8,4.035e+03,2.235e+03,2.632e+02,6.533e+03
162.5,4.175e+03,1.515e+03,1.828e+02,5.873e+03
164.2,4.527e+03,1.010e+03,1.726e+02,5.709e+03
165.9,4.399e+03,8.768e+02,1.746e+02,5.450e+03
167.5,4.101e+03,1.018e+03,1.751e+02,5.295e+03
169.2,3.882e+03,1.257e+03,1.954e+02,5.334e+03
170.9,3.717e+03,1.346e+03,2.713e+02,5.334e+03
172.6,3.585e+03,1.318e+03,4.149e+02,5.317e+03
174.2,3.464e+03,1.120e+03,4.861e+02,5.069e+03
175.9,3.142e+03,9.601e+02,4.799e+02,4.582e+03
177.6,2.850e+03,8.370e+02,4.854e+02,4.172e+03
179.3,2.732e+03,7.453e+02,4.444e+02,3.922e+03
180.9,2.548e+03,7.481e+02,4.697e+02,3.765e+03
182.6,2.512e+03,9.150e+02,5.173e+02,3.945e+03
184.3,2.332e+03,1.109e+03,4.858e+02,3.926e+03
186.0,2.246e+03,1.129e+03,4.355e+02,3.810e+03
187.7,2.232e+03,1.251e+03,4.361e+02,3.920e+03
189.3,2.275e+03,1.448e+03,4.602e+02,4.183e+03
191.0,2.272e+03,1.573e+03,4.259e+02,4.270e+03
192.7,2.318e+03,1.755e+03,4.359e+02,4.509e+03
194.4,2.420e+03,1.813e+03,4.980e+02,4.731e+03
196.0,2.318e+03,1.957e+03,5.627e+02,4.837e+03
197.7,2.255e+03,2.199e+03,5.380e+02,4.991e+03
199.4,2.589e+03,2.537e+03,5.295e+02,5.656e+03
